App Annie Intelligence
Report,Usage & Engagement: Reviews
App ID,com.amazon.kindle
App,Amazon Kindle
Version,All Versions
Market,Google Play
Language,English
Total Reviews,1829
Average Rating,3.9
Search Term,
Start Date,2018-05-01
End Date,2018-05-31
Date Generated,2019-06-15 15:35:23 PDT

Platform,Language,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,love it
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.0.0.78,1,,HATEEEEE TOOOO READDDDDD I HATTTTEEEE ITTTTT well is good for little kids but me HATEEEEEEEE!!! 😡😡😡
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.15.0.90,3,,Needs some work for sure
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I love kindle because it let's you read what ever book you want
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,"Instead of taking me to Amazon United States, it keeps re-routing me to Amazon UK. I don't find any way to change it."
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,This is very nice app for reading books and for increase our knowledge . I recommend this app .
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Great aap
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,Can't sort price low to high/high to low on the store anymore!
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Kindleing
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,I like this app so much.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice app to read books...i loved it
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,Recent update has messed up the Store. Seems to me that would be one area you would want to work the best. I think you have more updates than necessary. If it works stop fixing it!
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,It is the good source of information
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good job
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,Latest update will not load ANY of my library! The thumbnails are there but clicking one causes - - Spinning loader of eternity. Huawei Honor 6x. Please look into this. Thanks. Android 7.1.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,5,,"All around good for reading,"
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Iwannt learn something
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Great
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I like too much this app
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Superb
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,1,,I AM A KID
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Amazing
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good app
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,You are mad foolish
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I think it's okay but I want to read the Kai Hiwatari books No more words
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Cool app for reading but careless about data
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,Usually love it. Recent update won't let me download books I've bought and keeps coming up with error messages around books I've downloaded and am reading that I need to delete and re-download them. So annoying.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,1,,wurst app
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,A perfect app for bookworms
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Swami nigurananda r book chai amr
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,OK
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Good
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.6.0.62,4,,Improvement is needed
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Very nice.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Oohho
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,.....!!!!!!!!!!! Try to read news is better
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.11.0.115,5,,Superb
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice app
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,This app is installing so long.... Ohhhh my god....
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Loved it.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Jabardast
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,thanks
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,It's just awesome. It had made me a book worm of story books
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,4,,Keeps crashing.... No reason. Was acting really good otherwise. But I'm on the 2nd crash in 2days. No reason.
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,4.4.0.71,2,,You are charged to get the good version of Kindle if that's what you want to call it..
Google Play,English,2018-05-31,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,4,,Nice app
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Great aop
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,3.8.2.4,5,,Love it
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,5,,"Amazon apparently does not like people using VPN! I had to go to a non-public private wifi source to get the app to work as I could not use VPN. Then it worked properly and I downloaded some books to read offline. I was then able to use VPN OK for everything else, but not with Kindle or Amazon. As I had already downloaded everything Kindle then worked OK."
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I think it's great !
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,let me read it first
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,4.4.0.71,1,,Plop
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,5,,U Change the world's reading behaviour..
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,5,,I updated it 31 mins ago and i can not get my kindle to open it needs fix
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,No ads wood be nice
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Nice app but has Iimited books
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,2,,"New update, has made everything slow as molasses. After typing something into the search bar, I have to wait 10 seconds before the letters show up in the bar"
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Nice thing but why then e_book
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,That is important all people
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Nice app
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good app
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.3.0.71,5,,Really convenient and quick downloads
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.15.0.90,1,,Don't like it don't want it.
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Aaaaaaa
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,Worst app ever
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Nice update
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Resourceful
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,4.3.0.44,5,,"""Amazon has been doing such an amazing job!"""
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,2,,Let me check
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,3,,"App is amazing until you want to read in a bright area. The app seems too want auto adjust the screen brightness to the lowest setting when it is too bright out causing the book to be dang neat impossible too read unless you want tobstrain your eyes and get headaches. I pay for kindle unlimited but the app feels very limited. It doesnt matter what i have my brightness settings set to it will always set the screen brightness to super low(almost completely off) if its bright wherever i am (outside on a sunny day, or next to a bright light)"
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Good
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Wow
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Best app ever.....
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.5.0.77,2,,"I don't use Amazon for anything, so why can o NOT uninstall them? Taking up space"
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Awsm one
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,This aap is awesome
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.6.0.62,5,,I love reading on this app daily. Great lay out and easy to use.
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,No Thanks
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Thanks u so much kindle
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.6.0.62,5,,Its really impressive.i ll recommend it to everyone who is fond of reading books
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Nice app for reading
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Is very nice
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,It's great I loved it ♡♡
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I have lots of books i like to read.
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Good
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,It is very good
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,3,,Average
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,1,,I love to read and I spend a lot of money and time on it. I love the app for the most part but I wish they didn't make you provide a credit card number for kindle unlimited it would be cool it they made it where if you have a gift card balance they take directly out of that not everyone likes having credit cards to many things can go wrong with them they can get stolen or you get to card happy and get so in dept you have a heck of a time crawling out of the hole you dug yourself into.
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Awesome :)
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.7.0.56,1,,I cant god damn uninstall it it is just wasting space on my phone
Google Play,English,2018-05-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Mind blowing it was to amazing
